INSTNM,WEAPON,DRUG,LIQUOR,MURD,FORCIB,NONFOR,ROBBE,AGG_A,BURGLA,VEHIC,ARSON,BURGLA_RAC,SIM_A,SIM_A_RAC,SIM_A_SEX,LAR_T,LAR_T_RAC,INTIM,INTIM_RAC,INTIM_REL,INTIM_SEX,INTIM_GEN,INTIM_ETH,VANDAL,VANDAL_RAC,VANDAL_REL,VANDAL_SEX,VANDAL_GEN,VANDAL_ETH,RAPE,FONDL,STATR,confidence_score
Lawrence University,100,133.7016418,0.706086452,100,881.1997651,100,32.00107551,100,53.74877325,100,100,100,100,100,100,100,100,312.0654982,100,100,1527.244742,100,100,100,100,100,100,100,100,1126.248632,3440.332155,100,306.4765115
Saint Mary's College,100,82.53311778,108.7708497,100,147.3832676,100,100,29.35265873,160.2932989,77.73589127,214.9492722,100,100,100,100,100,100,1090.027504,100,100,4599.413096,100,100,220.3245126,100,100,1074.399488,100,100,25.19936654,100,100,307.1994476
Franklin Pierce Law Center,100,100,100,100,100,100,6759.212186,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,308.1003808
Michigan State University,158.8635441,131.9762922,70.38289718,100,23.76234679,100,4.148763284,21.25770362,69.40961358,61.93045737,41.90033925,7633.881966,16.93512763,33.67543669,7.862128387,100,100,110.6369112,253.1347166,100,76.4433121,100,100,3.087252058,7.115949265,3.070411438,51.17870939,100,100,100.883519,13.82268886,100,309.2300027
Shaw University,1178.96775,78.82716388,83.41888722,100,3.902495292,100,504.8530456,1053.264102,1273.464573,100,991.3152236,100,100,100,100,100,100,266.5338437,100,100,1347.440449,100,100,195.9841879,100,100,985.1610319,100,100,100,100,100,311.3478985
Lewis & Clark College,100,735.7161082,248.4942781,100,421.3671904,100,85.40835494,58.0050299,12.96639586,30.51899817,426.5439102,100,667.1390166,825.9116409,100,100,100,342.1182786,1011.823033,100,100,100,100,257.0202914,641.945617,100,161.7873006,100,100,330.586658,316.0301144,2011.424677,312.0252154
Southern California University SOMA,3094.923016,100,100,100,100,100,3904.022877,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,312.4670592
North Central College,30.59197882,194.4983336,238.6085819,100,151.0332233,100,65.20588406,212.9311871,16.5101176,64.49734433,16.29625588,100,100,100,100,100,100,100,100,100,100,100,100,410.7938974,100,300.2357334,524.2378878,2441.119326,3444.192745,147.1790796,180.3572804,100,313.6965268
Linfield College-McMinnville Campus,346.8654705,434.5558556,417.2748089,100,752.0845785,100,20.00688668,72.69079664,176.2718945,172.1126234,92.46598575,100,951.537423,2438.342386,100,100,100,100,100,100,100,100,100,487.2524104,408.5020872,100,1335.354675,100,100,380.91702,50.41188614,100,316.7702121
Grace School of Theology,100,100,93.33579163,100,100,100,5880.257344,1334.272418,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,318.9957986
South Florida Bible College and Theological Seminary,100,100,100,100,100,100,6937.373542,289.4935586,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,319.5895969
National American University-Tigard,100,100,100,100,100,100,7157.291465,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,320.5403583
Rockford College,100,14.33578515,38.49682456,100,100,100,100,100,765.0808688,58.41061271,100,100,100,100,100,100,100,1311.187458,100,100,5472.772729,100,100,100,100,100,100,100,100,100,100,100,320.6338837
Clarkson University,996.9368078,210.4826046,100.6556728,100,52.76935646,100,100,10.9788297,29.51094348,71.9454833,100,100,100,100,100,100,100,1316.220552,1785.478901,1436.820348,1544.896586,805.7430561,100,100,100,100,100,100,100,35.22370124,104.4992328,100,321.9425648
Westfield State University,175.2541167,7.05651016,210.3775654,100,245.9378708,100,90.67673022,46.33498361,84.39024489,80.97374641,214.0041335,100,145.080112,491.6073195,100,100,100,1368.945924,3309.894156,100,346.2200493,100,100,447.4798456,1085.15752,100,234.5357728,100,100,119.0782478,316.0671493,100,322.4709999
Kalamazoo College,70.92790478,26.11267673,86.84771597,100,50.21034101,100,155.0413066,31.07368736,94.44219571,50.4314454,250.5997114,100,100,100,100,100,100,341.5772491,100,100,100,100,6951.436696,100,100,100,100,100,100,258.3831166,100,100,323.9713765
The Richard Stockton College of New Jersey,19.24423098,5.764833682,48.03568056,100,36.80884971,100,65.51331647,106.7774684,21.80996824,60.90115248,44.69056132,100,202.1829774,100,100,100,100,596.6175095,75.18284812,1185.095839,725.2817945,1414.772542,2124.822171,350.0272407,630.6476752,428.9324627,100,100,1070.959037,100,100,100,325.43963
Berea College,74.79179228,16.66969641,20.78830008,100,269.0312459,100,26.36829105,9.077547734,495.0568816,200.8637967,204.0025249,100,730.4585103,1904.672388,100,100,100,282.888503,381.4370695,100,656.0124615,100,100,672.9773429,1104.778479,100,1033.580678,100,100,797.726441,252.4628153,100,326.0513989
Marlboro College,100,68.12415832,16.85351809,100,2748.254391,100,107.2586585,645.6168525,116.8805165,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1938.673793,2469.244043,100,328.4658104
Interamerican College,100,100,100,100,100,100,2438.069146,100,100,5079.507657,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,328.6742751
Iliff School of Theology,100,100,96.89913021,100,218.6689012,100,100,66.84247294,2.939742899,530.9535038,457.8438743,100,100,100,100,100,100,1305.198894,100,100,5449.123918,100,100,100,100,100,100,100,100,100,100,100,329.0147012
Nazarene Bible College,100,100,100,100,100,100,100,100,1.225964357,88.00950137,232.4490569,100,100,100,100,100,100,100,100,100,100,100,100,1252.491865,100,6258.520447,100,100,100,100,100,100,329.1467761
Acupuncture and Massage College,100,57.71897219,100,100,100,100,3861.336066,612.5489836,100,3268.336536,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,331.2481424
Hendrix College,18.96671852,379.7917756,35.5752731,100,591.5148401,100,384.5571382,7.274046482,485.0604736,178.9061582,707.018018,100,100,100,100,100,100,351.7475942,1036.038487,100,100,100,100,100,100,100,100,100,100,1305.44316,3226.800938,100,331.5217069
Nichols College,118.4240872,647.2332212,1338.368289,100,229.1628601,100,100,638.5858405,132.7383265,30.17165897,393.8977222,100,100,100,100,100,100,729.413109,942.8890224,100,1537.674261,100,100,234.8847177,769.9304161,100,100,100,100,442.2595941,748.3388685,100,332.3116248
San Francisco Art Institute,36.32925138,87.83056928,10.32429417,100,17.39816242,100,1266.832161,453.1854441,87.7251055,3735.331585,105.5106272,100,100,100,100,100,100,417.6776505,1201.837005,100,100,100,100,318.0361558,985.9330024,100,100,100,100,100,111.7960604,100,332.3670961
Brewton-Parker College,129.1612737,9.571933801,56.3143577,6678.422797,1.330374234,100,474.3906678,364.9357335,681.3733296,51.15938058,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60.76443233,100,100,334.6070088
Humphreys College-Stockton and Modesto Campuses,100,100,100,100,100,100,100,100,29.25338611,359.8980598,713.2178168,100,100,100,100,100,100,1948.481358,5051.446721,100,100,100,100,100,100,100,100,100,100,100,100,100,337.5717919
Bard College,59.53984928,372.8156272,185.7905293,100,999.0853363,100,100,43.8594375,441.6597901,54.66351456,380.9992597,100,100,100,100,100,100,303.8762212,577.102195,100,100,100,100,1095.842941,1876.827098,1433.289369,298.5723234,100,100,494.8691574,588.4866194,100,337.7274771
SUNY College at Postdam,100,100,100,100,939.3246484,100,100,288.6781499,182.6408685,100,939.6476207,100,100,100,100,100,100,100,100,100,100,100,100,1486.086936,2646.786571,100,1838.346491,100,100,100,100,100,338.1722277
Five Towns College,376.9769239,50.23408754,96.00319035,100,100,100,139.1076725,56.99028658,87.48959492,100,100,100,100,100,100,100,100,2073.44663,100,100,5621.953775,100,100,100,100,100,100,100,100,34.66798269,100,100,338.652192
Goucher College,51.78729415,334.6717372,330.8622678,100,668.0782794,100,39.57764359,100,42.26171253,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1674.056911,1052.117419,1985.10998,2068.06337,100,100,444.8088512,199.6058749,100,340.3437919
Saint Lukes College,100,100,100,100,100,100,100,5333.910135,295.1457215,2468.698919,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,343.6798367
Seattle Institute of Oriental Medicine,100,100,100,100,100,100,100,100,665.4003739,7363.385048,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,344.6495444
Yeshiva College of the Nations Capital,100,100,100,100,100,100,100,100,1844.11695,6218.999341,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,345.7223841
Muskingum University,79.44589485,201.334688,120.9740763,4763.803125,76.99900424,100,48.48132064,29.73758045,121.0326519,64.95480372,100,100,577.1338816,100,2153.287323,100,100,100,100,100,100,100,100,152.1061038,100,100,824.2916715,100,100,82.99559281,68.06790582,100,345.7701758
Valley Forge Christian College,100,92.78128794,86.43383575,100,41.90991909,100,100,100,722.7287783,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1554.796199,100,100,5966.946898,100,100,100,100,100,345.7999037
Sterling College,6.085893769,12.01891179,44.44108524,100,100,100,100,100,811.261344,100,100,100,1647.445401,4118.218612,100,100,100,100,100,100,100,100,100,550.5975609,1590.058032,100,100,100,100,27.34653292,100,100,347.1085429
Eckerd College,11.68029829,1018.420355,187.4529349,100,493.0608944,100,76.67286155,269.2471705,993.5718867,1026.635913,292.8245172,100,513.1987855,1380.221659,100,100,100,182.7194401,100,100,1016.457758,100,100,128.3022027,196.5304472,100,318.5099475,100,100,766.8280012,854.2629939,100,347.7061896
Winebrenner Theological Seminary,100,100,100,100,100,100,100,100,1870.3888,1323.19805,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5087.095406,100,349.3963205
Arcadia University,68.52025228,49.62604389,11.22863588,100,8.433501925,100,97.25926007,43.22849345,94.03188787,46.32634553,5.091201877,1999.082559,100,100,100,4141.896005,100,378.1471818,300.8090713,100,529.4003346,100,100,350.4668324,568.6732619,100,607.8018826,100,100,273.6904821,307.5480549,100,349.4144153
Culver-Stockton College,581.6880501,398.4806154,685.6149636,100,604.4321621,100,100,145.8752716,346.9919412,100,100,100,100,100,100,100,100,1280.558374,3371.778195,100,100,100,100,178.7078576,623.9997221,100,100,100,100,522.4767314,464.8241227,100,350.1696252
Bluffton University,100,86.72840679,22.6177815,100,195.7498086,100,100,100,1276.215407,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,213.6098277,100,6820.176985,350.4718193
Austin College,67.98453094,80.72253934,19.64948258,100,17.29088514,6050.773878,100,361.9011379,177.1072017,63.76121305,1154.811389,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,645.4825644,496.8565205,100,351.135667
University of Phoenix-Jackson Campus,100,77.05180395,100,100,100,100,8194.047388,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,352.2218498
Baptist Health System School of Health Professions,337.5573434,6.352764854,42.25270683,100,276.7968176,100,311.2750771,294.5519165,301.6770557,5681.847095,229.7996695,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1599.432084,100,352.5482041
Framingham State University,301.3194388,4.382029279,2.228520775,100,130.3940115,100,100,39.68738951,6.234833722,87.32854869,100,100,100,100,100,100,100,915.9429081,2454.856427,100,100,100,100,1039.43941,1202.366148,328.5511194,1236.801406,100,1797.466469,83.23044719,53.8166688,100,352.6264305
Saint Augustine's University,1614.469097,166.0281847,88.98581568,100,47.63927735,100,1690.542227,1085.237608,2373.24053,2.559763439,1450.694144,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,447.9427018,255.1380664,100,353.8274192
University of Alabama at Huntsville,27.05942336,45.36169483,54.15979483,8530.115543,88.43548782,100,8.587550925,31.54318965,177.4030286,65.82035927,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,354.0151898
University of Texas Southwestern Medical Center at Dallas,722.2512644,47.98359733,93.10997739,100,608.0709863,100,2148.325875,1787.291902,125.4673752,3404.89072,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,354.2934906
Westwood College-Chicago Loop,287.3983309,248.9216039,100,100,100,100,3784.041704,2578.141424,83.06518336,1771.480641,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,354.7827777
St Olaf College,100,112.3678933,128.8647916,100,234.7109644,2772.064798,100,59.55966198,1.974660676,10.78819857,100,100,100,100,100,1410.825753,100,354.1347078,1042.041514,100,100,100,100,8.319044048,100,100,100,100,1808.411478,422.1475233,1200.592354,100,355.2126045
Brescia University,33.34531178,71.46106686,46.74685934,100,100,100,11.40960752,59.9201879,6.734615028,278.9277609,100,100,100,100,100,100,100,1250.25828,100,100,5232.163688,100,100,445.1817172,100,100,1898.789054,100,100,100,38.10688176,100,355.4076572
Research College of Nursing,3914.953257,91.73758248,100,100,254.6076717,100,100,271.3171926,72.9983757,3937.138468,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,379.8063251,100,356.9549648
New England School of Law,100,100,100,100,100,100,6571.739831,1738.428643,100,286.2469035,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,359.2629805
Thiel College,63.89654832,228.8524385,236.4743701,100,29.43130911,7771.902534,100,100,243.9012846,100,147.0671709,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,43.8773052,472.9030747,100,360.5720636
Davidson College,1825.192064,5.4908733,395.2351835,100,1198.319489,100,100,171.899559,164.642281,433.8996815,459.4498837,100,664.1382538,1744.579637,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1869.773815,872.9456085,100,368.9239478
The University of Texas M.D.  Anderson Cancer Center,946.9239262,68.04916985,97.07578051,100,200.514976,100,2524.105388,100,2096.742316,3470.056125,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,371.9833651
Gettysburg College,83.41710726,368.9270383,566.8484387,1862.039334,685.407837,100,16.87025751,408.4033331,169.6658707,71.72580724,649.9404539,100,100,100,100,100,100,403.7564787,216.7071366,100,894.6659993,100,1911.090317,100,100,100,100,100,100,1183.327319,878.9775123,100,374.11782
Lexington Theological Seminary,100,100,100,100,100,100,7214.435492,100,1813.500935,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,375.8730133
Saint Vincent Seminary,100,485.5256509,2381.971587,100,2412.967752,100,100,100,856.7504674,1143.897508,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2166.801536,100,376.4973282
The John Marshall Law School,44.86426184,57.36915522,97.97685922,100,100,100,2139.12263,640.2153806,81.0021145,229.3289559,100,100,100,100,100,100,100,266.7248711,100,3282.606663,100,100,100,492.2768936,100,2684.493449,100,100,100,33.85931277,125.0557355,100,377.3405088
Emerson College,0.392084533,118.2801791,271.2890302,100,182.931653,1653.382546,2004.557336,1438.925421,4.128604356,203.4389459,147.6421277,100,801.9947561,1351.570796,900.5177238,100,100,315.8707721,945.8167546,100,100,100,100,123.8832328,45.39543277,100,100,100,100,112.5124647,155.2161304,100,377.4295622
Sewanee-The University of the South,1658.794933,707.9842965,542.0134084,100,1272.573073,100,65.55934645,296.4828395,1089.304822,76.57200304,314.2671216,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1857.344526,2120.073757,100,378.1553165
Elizabethtown College,145.302418,96.87613721,287.6334389,100,304.8747272,100,100,10.59640595,35.66077386,82.5730851,23.26103478,100,573.4363496,1525.631188,100,100,100,986.7233149,1461.62996,100,1739.199428,100,100,526.8236567,551.3202133,489.381887,819.244519,100,100,543.9870277,725.7009014,100,382.1830146
The Chicago School of Professional Psychology at Los Angeles,100,77.5211522,98.91680464,7547.299803,44.34131417,100,1115.033102,482.8138704,100,395.9103075,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,383.1823861
Princeton Theological Seminary,100,86.32741758,100,100,100,100,100,100,55.31792807,117.8464494,156.8056264,100,2706.113771,6673.774636,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,41.66516037,32.32994486,100,383.4431542
Houston Graduate School of Theology,100,100,100,100,100,100,6441.783856,100,100,2866.666357,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,384.6390692
McNally Smith College of Music,19.15116277,38.42793747,72.22374235,100,178.4877003,100,1521.175057,629.0259016,165.0683014,244.6225644,100,100,100,100,100,100,100,514.0081557,100,100,100,6575.705692,100,100,100,100,100,100,100,121.4789592,276.81125,100,386.1308258
